gzip.c:1133:strcat	0	0.4	0	0	1.	1	1	0	0	0	1	0	1.	0.285714285714	0.	0
gzip.c:1175:memcmp	1	0.6	1	1	0.	0	1	0	0	0	0	0	1.	0.380952380952	0.	0
gzip.c:1270:memcmp	1	0.6	1	1	0.	1	1	0	0	0	0	0	1.	0.380952380952	0.	0
gzip.c:1281:memcmp	1	0.6	1	1	0.	0	1	0	0	0	0	0	1.	0.380952380952	0.	0
gzip.c:1285:memcmp	1	0.6	1	1	0.	0	1	0	0	0	0	0	1.	0.380952380952	0.	0
gzip.c:1290:memcmp	1	0.6	1	1	0.	0	1	0	0	0	0	0	1.	0.380952380952	0.	0
gzip.c:1369:lseek	1	0.6	1	1	0.	0	0	0	0	0	0	0	1.	0.285714285714	0.	0
gzip.c:1373:read	1	0.6	1	1	0.	0	0	0	0	0	0	0	1.	0.380952380952	0.	0
gzip.c:1380:ctime	0	0.2	1	0	0.	0	0	0	0	0	0	0	0.	0.571428571429	0.	1
gzip.c:1433:strlen	0	0.2	1	1	1.	1	1	0	0	0	0	0	1.	0.571428571429	0.	0
gzip.c:1464:strlen	0	0.2	1	1	1.	1	1	0	0	0	0	0	1.	0.571428571429	0.	0
gzip.c:1476:memcmp	0	0.6	1	1	1.	1	1	0	0	0	0	0	0.	0.47619047619	0.	0
gzip.c:1476:strcmp	0	0.4	1	1	1.	1	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:1476:strlen	0	0.2	1	1	0.	0	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:1477:strcpy	0	0.4	0	0	1.	1	1	0	0	0	0	0	1.	0.285714285714	1.	0
gzip.c:1484:strrchr	1	0.4	1	0	1.	1	1	1	0	1	0	0	1.	0.428571428571	0.	1
gzip.c:1487:strcspn	0	0.4	1	1	1.	1	1	1	1	1	0	0	1.	0.571428571429	1.	1
gzip.c:1500:strrchr	0	0.4	1	0	1.	1	1	0	0	1	0	0	0.	0.714285714286	1.	0
gzip.c:1504:strcpy	0	0.4	0	0	1.	1	1	0	0	1	1	0	1.	0.285714285714	0.	0
gzip.c:1524:__errno_location	1	0.	1	0	0.	0	0	0	0	0	0	0	1.	0.	1.	1
gzip.c:1526:__errno_location	1	0.	1	0	0.	0	0	1	0	1	0	0	1.	0.	1.	1
gzip.c:1536:memcmp	0	0.6	1	1	1.	1	1	0	0	0	0	0	0.	0.47619047619	0.	0
gzip.c:1536:strcmp	0	0.4	1	1	1.	1	1	0	0	0	0	0	1.	0.571428571429	0.	0
gzip.c:1536:strlen	0	0.2	1	1	1.	1	1	0	0	0	0	0	1.	0.571428571429	0.	0
gzip.c:1549:strcpy	0	0.4	0	0	1.	0	1	0	0	0	1	0	1.	0.285714285714	1.	0
gzip.c:1551:isatty	0	0.2	1	1	0.	0	0	0	0	0	0	0	0.	0.857142857143	0.	0
gzip.c:1554:fgets	0	0.6	0	0	1.	1	0	0	0	0	1	0	0.	0.285714285714	0.	0
gzip.c:1556:__ctype_b_loc	1	0.	1	0	0.	0	0	0	0	0	0	0	1.	0.	1.	1
gzip.c:1562:chmod	1	0.4	0	0	1.	1	0	0	0	0	0	0	1.	0.142857142857	0.	0
gzip.c:1583:utime	0	0.4	1	1	1.	1	0	0	0	0	0	0	0.	0.428571428571	0.	0
gzip.c:1608:chmod	0	0.4	1	1	1.	1	0	0	0	0	0	0	0.	0.714285714286	0.	0
gzip.c:1613:chown	0	0.6	0	0	1.	1	0	0	0	0	0	0	0.	0.380952380952	0.	0
gzip.c:1617:chmod	1	0.4	0	0	1.	1	0	0	0	0	0	0	1.	0.142857142857	0.	0
gzip.c:1637:opendir	0	0.2	1	0	1.	0	0	0	0	1	1	0	0.	0.857142857143	0.	0
gzip.c:1679:readdir	0	0.2	1	0	0.	0	0	1	0	1	1	0	0.	0.857142857143	0.	1
gzip.c:1680:memcmp	0	0.6	1	1	0.	0	1	1	1	1	1	0	1.	0.571428571429	0.	0
gzip.c:1680:strcmp	0	0.4	1	1	0.	0	1	1	1	1	1	0	1.	0.714285714286	1.	0
gzip.c:1680:strlen	0	0.2	1	1	0.	0	1	1	1	1	1	0	1.	0.571428571429	1.	0
gzip.c:1683:strlen	0	0.2	1	1	1.	0	1	1	0	1	1	0	0.	0.571428571429	0.	0
gzip.c:1684:strlen	0	0.2	1	1	0.	0	1	1	1	1	1	0	0.	0.857142857143	0.	0
gzip.c:1685:strcpy	0	0.4	0	0	1.	0	1	1	0	1	1	0	0.	0.285714285714	0.	0
gzip.c:1690:strcpy	0	0.4	0	0	0.	0	1	1	1	0	0	0	0.	0.571428571429	0.	0
gzip.c:1698:closedir	0	0.2	0	0	0.	0	0	0	0	0	0	0	0.	0.285714285714	0.	0
gzip.c:433:strlen	0	0.2	1	1	1.	1	1	0	0	0	0	0	0.	0.571428571429	1.	1
gzip.c:435:memcmp	0	0.6	1	1	1.	1	1	0	0	0	0	0	0.	0.571428571429	0.	0
gzip.c:435:strcmp	0	0.4	1	1	1.	1	1	0	0	0	0	0	1.	0.714285714286	1.	0
gzip.c:435:strlen	0	0.2	1	1	0.	0	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:469:memcmp	0	0.6	1	1	1.	1	1	0	0	0	0	0	0.	0.47619047619	0.	0
gzip.c:469:strcmp	0	0.4	1	1	1.	1	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:469:strlen	0	0.2	1	1	0.	0	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:469:strncmp	1	0.6	1	1	1.	1	1	0	0	0	0	0	1.	0.380952380952	0.	0
gzip.c:470:memcmp	0	0.6	1	1	1.	1	1	0	0	0	0	0	0.	0.47619047619	0.	0
gzip.c:470:strcmp	0	0.4	1	1	1.	1	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:470:strlen	0	0.2	1	1	0.	0	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:470:strncmp	1	0.6	1	1	1.	1	1	0	0	0	0	0	1.	0.380952380952	0.	0
gzip.c:472:memcmp	0	0.6	1	1	1.	1	1	0	0	0	0	0	0.	0.47619047619	0.	0
gzip.c:472:strcmp	0	0.4	1	1	1.	1	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:472:strlen	0	0.2	1	1	0.	0	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:473:memcmp	0	0.6	1	1	1.	1	1	0	0	0	0	0	0.	0.47619047619	0.	0
gzip.c:473:strcmp	0	0.4	1	1	1.	1	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:473:strlen	0	0.2	1	1	0.	0	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:478:strncpy	0	0.6	0	0	0.	1	1	0	1	1	1	0	1.	0.190476190476	0.	0
gzip.c:479:strlen	0	0.2	1	1	0.	1	1	0	1	0	0	0	1.	0.571428571429	0.	0
gzip.c:481:getopt_long	1	1.	1	1	1.	1	0	1	0	1	0	0	0.	0.342857142857	0.	1
gzip.c:514:strlen	0	0.2	1	1	1.	1	1	1	0	1	0	0	0.	0.571428571429	0.	0
gzip.c:515:strcpy	0	0.4	0	0	1.	1	1	1	0	0	1	0	0.	0.285714285714	0.	0
gzip.c:579:isatty	0	0.2	1	1	0.	0	0	0	0	0	0	0	0.	0.857142857143	0.	0
gzip.c:638:strcpy	0	0.4	0	0	1.	1	1	0	0	0	1	0	1.	0.285714285714	1.	0
gzip.c:639:strcpy	0	0.4	0	0	1.	1	1	0	0	0	1	0	1.	0.285714285714	1.	0
gzip.c:707:memcmp	0	0.6	1	1	1.	0	1	0	0	0	1	0	0.	0.47619047619	0.	0
gzip.c:707:strcmp	0	0.4	1	1	1.	0	1	0	0	0	1	0	1.	0.571428571429	1.	0
gzip.c:707:strlen	0	0.2	1	1	0.	0	1	0	0	0	1	0	1.	0.571428571429	1.	0
gzip.c:737:strcpy	0	0.4	0	0	1.	1	1	0	0	0	1	0	1.	0.285714285714	1.	0
gzip.c:743:open	1	0.6	1	1	1.	1	0	0	0	1	0	0	1.	0.380952380952	0.	0
gzip.c:780:strlen	0	0.2	1	1	1.	1	1	0	0	0	1	0	1.	0.571428571429	0.	0
gzip.c:879:open	1	0.6	1	1	1.	1	0	1	0	1	0	0	1.	0.380952380952	0.	0
gzip.c:927:__errno_location	1	0.	1	0	0.	0	0	0	0	0	0	0	1.	0.	1.	1
gzip.c:957:memcmp	0	0.6	1	1	0.	1	1	0	0	0	0	0	0.	0.47619047619	0.	0
gzip.c:957:strcmp	0	0.4	1	1	0.	1	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:957:strlen	0	0.2	1	1	0.	0	1	0	0	0	0	0	1.	0.571428571429	1.	0
gzip.c:970:strlen	0	0.2	1	1	1.	1	1	0	0	0	0	0	1.	0.571428571429	0.	1
gzip.c:972:strcpy	0	0.4	0	0	1.	1	1	0	0	1	1	0	1.	0.285714285714	0.	1
gzip.c:974:strcpy	0	0.4	0	0	1.	1	1	0	0	0	0	0	1.	0.428571428571	0.	0
gzip.c:977:strlen	0	0.2	1	1	1.	0	1	0	0	0	0	0	1.	0.571428571429	0.	1
gzip.c:979:strlen	0	0.2	1	1	0.	1	1	1	1	1	0	0	1.	0.857142857143	0.	1
gzip.c:981:memcmp	0	0.6	1	1	1.	1	1	1	1	1	0	0	0.	0.761904761905	0.	0
gzip.c:981:strcmp	0	0.4	1	1	1.	1	1	1	1	1	0	0	1.	1.	0.	0
gzip.c:981:strlen	0	0.2	1	1	0.	1	1	1	1	1	0	0	1.	0.857142857143	0.	0
inflate.c:307:__builtin_memset	1	0.6	0	0	0.	0	0	0	0	0	0	0	1.	0.190476190476	0.	0
inflate.c:568:memcpy	0	0.6	0	0	0.	1	1	1	1	0	0	0	0.	0.380952380952	0.	0
stat.h:359:__xstat	1	0.6	1	1	1.	1	0	0	0	0	0	1	0.	0.380952380952	0.	0
stat.h:366:__lxstat	1	0.6	1	1	1.	1	0	0	0	0	0	1	0.	0.380952380952	0.	0
stat.h:372:__fxstat	1	0.6	1	1	0.	1	0	0	0	0	0	1	0.	0.380952380952	0.	0
stdlib.h:317:__strtol_internal	1	0.8	1	1	1.	0	0	0	0	0	0	1	0.	0.357142857143	0.	0
unlzw.c:241:__builtin_memset	1	0.6	0	0	0.	1	0	0	0	0	0	0	1.	0.0952380952381	0.	0
unlzw.c:261:read	1	0.6	1	1	0.	1	0	1	0	1	0	0	1.	0.47619047619	0.	0
unlzw.c:294:__builtin_memset	1	0.6	0	0	0.	1	0	1	0	0	0	0	1.	0.0952380952381	0.	0
